logbookID	title	desc	start_date	start_place	end_date	end_place	source	note	change_date	changer	masterIDs	vesselIDs	voyageIDs	master	repositoryID	ID_in_repo	ID_in_repo_alt	url_in_repo	viewer_url	creator	creatorID	thumbnail	citation	other_years	segmentIDs
AL075626	Logbook of the Ansel Gibbs (Ship) and Daniel Wood (Ship), mastered by Isaiah West and Joseph Ricketson Tallman and kept by Henry A. Howland, on whaling voyages between 1839 and 1864.						IA	read log: same master next voyage AV01079--but keeper not on crewlist	2021-10-24	dtc	AM5250, AM4971	AS0046, AS0159	AV01078, AV03584		PPL	626			https://archive.org/details/logbookofanselgi00anse	Henry A. Howland					AV01078.1, AV03584.1
AL075627	Logbook of the Governor Hopkins (Brig) out of Bristol, RI, mastered by Melatiah Davis, on a whaling voyage between 1839 and 1840.						IA		2021-10-24	dtc	AM1530	AS1493	AV05936		PPL	627			https://archive.org/details/logbookofgoverno00gove_0						AV05936.1
AL075628	Journal of the Leonidas (Ship) out of Fairhaven, MA, mastered by Heman N. Stewart and kept by Asa Tobey, on a whaling voyage between 1839 and 1841.						IA		2021-10-24	dtc	AM4711	AS1788	AV08337		PPL	628			https://archive.org/details/journalofleonida00leon_0	Asa Tobey	AM5045				AV08337.1
AL075629	Journal of the Clematis (Ship), mastered by Joseph Bailey and George G. Benjamin and kept by George G. Benjamin, on whaling voyages between 1839 and 1843.						IA		2021-10-24	dtc	AM0235	AS1112	AV02959, AV02960, AV02961		PPL	629			https://archive.org/details/journalofclemati00clem_0	George G. Benjamin	AE029591002				AV02959.1, AV02960.1, AV02961.1
AL075630	Account book of the Corinthian (Ship) out of Bristol, RI, mastered by Nathan B. Heath, on a whaling voyage between 1839 and 1842.						IA		2021-10-24	dtc	AM2543	AS1153	AV03348		PPL	630			https://archive.org/details/acountbookofcori00cori						AV03348.1
AL075631	Journal of the Triad (Ship) out of Greenport, NY, mastered by Isaac M. Case and kept by James E. Horton, on a whaling voyage between 1839 and 1841.						IA		2021-10-24	dtc	AM0845	AS2506	AV14019		PPL	631			https://archive.org/details/journaloftriadsh00tria	James E. Horton					AV14019.1
AL075632	Journal of the Maria (Bark) out of New Bedford, MA, mastered by Stephen Raymond and kept by Frederick Vincent, on a whaling voyage between 1838 and 1840.						IA		2021-10-24	dtc	AM4035	AS0231	AV09004		PPL	632			https://archive.org/details/journalofmariaba00mari	Frederick Vincent					AV09004.1
AL075633	Logbook of the Chariot (Ship) out of Warren, RI, mastered by George Littlefield, on a whaling voyage between 1838 and 1840.						IA		2021-10-24	dtc	AM3130	AS1068	AV02573		PPL	633			https://archive.org/details/logbookofchariot00char						AV02573.1
AL075634	Journal of the Archer (Ship), Gideon Howland (Ship) and Triton (Ship); mastered by Moses Snell, Arthur Cox and Avery Fortunee Parker; and kept by Moses Snell; on whaling voyages between 1838 and 1847.						IA		2021-10-24	dtc	AM5580, AM1401, AM3727	AS0009, AS0238, AS0647	AV01190, AV05775, AV14074		PPL	634			https://archive.org/details/journalofarchers00arch	Moses Snell	AE011901007				AV01190.1, AV05775.1, AV14074.1
AL075635	Journal of the Alexander (Ship) and Robert Edwards (Ship) out of New Bedford, MA, mastered by Charles Stetson and Edward Howland and kept by Philip Howland, on whaling voyages between 1838 and 1841.						IA	read log: voyages overlap completely	2021-10-24	dtc	AM4697, AM2713	AS0005, AS0575	AV00460, AV12420		PPL	635			https://archive.org/details/journalofalexand00alex_1	Philip Howland					AV00460.1, AV12420.1
AL075636	Journal of the Jasper (Bark) and Pleiades (Bark); mastered by Joseph Shockley, Jr., Isaac John Sanford and Albert Allen; and kept by Jonathan H. Danforth; on whaling voyages between 1838 and 1841.						IA		2021-10-24	dtc	AM4357, AM4249, AM0052	AS0318	AV07419, AV07420, AV11749		PPL	636			https://archive.org/details/journalofjasperb00jasp	Jonathan H. Danforth					AV07419.1, AV07420.1, AV11749.1
AL075637	Logbook of the Brandt (Ship) out of New Bedford, MA, mastered by Isaac Delano and kept by Edward G. Cory, on a whaling voyage between 1838 and 1839.						IA		2021-10-24	dtc	AM1557	AS0066	AV02021		PPL	637			https://archive.org/details/logbookofbrandts00bran	Edward G. Cory					AV02021.1
AL075638	Journal of the William Hamilton (Ship) out of New Bedford, MA, mastered by William Swain and kept by George M. Kimball, on a whaling voyage between 1838 and 1842.						IA		2021-10-24	dtc	AM4824	AS0687	AV15650		PPL	638			https://archive.org/details/journalofwilliam00will_0	George M. Kimball					AV15650.1
AL075639	Logbook of the Loan (Ship) out of Edgartown, MA, mastered by Henry Hubbard Marchant, on a whaling voyage between 1838 and 1840.						IA		2021-10-24	dtc	AM3320	AS2657	AV08523		PPL	639			https://archive.org/details/logbookofloanshi00loan						AV08523.1
AL075640	Logbook of the Howard (Ship) out of Nantucket, MA, mastered by William Worth, II and kept by Edward Nichols, on a whaling voyage between 1838 and 1841.						IA		2021-10-24	dtc	AM5511	AS1624	AV06818		PPL	640			https://archive.org/details/logbookofhowards00howa	Edward Nichols					AV06818.1
AL075641	Journal of the Martha (Ship) out of Fairhaven, MA, mastered by John D. Taber and kept by John D. Taber, on a whaling voyage between 1838 and 1841.						IA		2021-10-24	dtc	AM4951	AS1869	AV09090		PPL	641			https://archive.org/details/journalofmarthas00mart	John D. Taber					AV09090.1
AL075642	Journal of the Courier (Ship) out of New Bedford, MA, mastered by Edward Harding and kept by Edward Harding, on a whaling voyage between 1838 and 1842.						IA		2021-10-24	dtc	AM2434	AS0099	AV03450		PPL	642			https://archive.org/details/journalofcourier00cour	Edward Harding					AV03450.1
AL075643	Logbook of the Gideon Howland (Ship) out of New Bedford, MA, mastered by Michael Baker and kept by Wanton Sherman, on a whaling voyage between 1838 and 1842.						IA		2021-10-24	dtc	AM0262	AS0238	AV05778		PPL	643			https://archive.org/details/logbookofgideonh00gide_0	Wanton Sherman	AM4350				AV05778.1
AL075644	Journal of the Clematis (Ship) out of New London, CT, mastered by Joseph Bailey and kept by George G. Benjamin, on a whaling voyage between 1837 and 1839.						IA	read log: no Geo Benjamin on crew list, but he's on Clematis for next 3 voyages	2021-10-24	dtc	AM0235	AS1112	AV02958		PPL	644			https://archive.org/details/journalofclemati00clem	George G. Benjamin					AV02958.1
AL075645	Journal of the Hibernia (Ship) out of New Bedford, MA, mastered by Thomas Dexter and Samuel E. Cook and kept by Augustus Lawrence, on whaling voyages between 1837 and 1842.						IA		2021-10-24	dtc	AM1573, AM1092	AS0273	AV06659, AV06662		PPL	645			https://archive.org/details/journalofhiberni00hibe	Augustus Lawrence					AV06659.1, AV06662.1
AL075646	Journal of the Charles (Ship) out of New Bedford, MA, mastered by Richard Gardner and Barzillai Morselander and kept by James P. Gracie, on whaling voyages between 1837 and 1840.						IA		2021-10-24	dtc	AM3494, AM2133	AS0091	AV02600		PPL	646			https://archive.org/details/journalofcharles00char	James P. Gracie					AV02600.1, AV02600.2
AL075647	Logbook of the Leonidas (Ship) out of Fairhaven, MA, mastered by Heman N. Stewart, on a whaling voyage between 1837 and 1839.						IA		2021-10-24	dtc	AM4711	AS1788	AV08336		PPL	647			https://archive.org/details/logbookofleonida00leon						AV08336.1
AL075648	Logbook of the George Washington (Bark) out of Falmouth, MA, mastered by Consider Fisher and George Whitehouse, on whaling voyages between 1837 and 1840.						IA		2021-10-24	dtc	AM1855, AM5315	AS0242	AV05725, AV05726		PPL	648			https://archive.org/details/logbookofgeorgew00geor						AV05725.1, AV05726.1
AL075649	Logbook of the Ann (Ship), Fruitful Vine (Schooner), Louvre (Ship) and Octavia (Bark); mastered by Holder Almy, Charles C. Nye, William G. Blackley and Seth A. Gifford; and kept by Seth Allen; on whaling and trading voyages between 1837 and 1842.						IA	read log: is 'seth allen' really master Seth A. Gifford?	2021-10-24	dtc	AM0130, AM2215	AS0884, AS0502	AV00971, AV10740		PPL	649			https://archive.org/details/logbookofannship00anns	Seth Allen					AV00971.1, AV10740.1
AL075650	Logbook of the Neptune (Ship) out of New London, CT, mastered by Warren Andrews, Jr., on a whaling voyage between 1837 and 1839.						IA		2021-10-24	dtc	AM0149	AS2032	AV10370		PPL	650			https://archive.org/details/logbookofneptune00nept						AV10370.1
AL075651	Journal of the Montpelier (Ship) and Pacific II (Ship); mastered by Nathaniel C. Cary, Ellery Tompkins Taber, [?] Miller, and David Collins; and kept by John M. Young; on whaling voyages between 1837 and 1842.						IA		2021-10-24	dtc	AM0842, AM4941	AS0421	AV10053, AV10054		PPL	651			https://archive.org/details/journalofmontpel00mont	John M. Young					AV10053.1, AV10054.1
AL075652	Logbook of the Orion (Brig) out of Rochester, MA, mastered by Noble P. Wing, on a whaling voyage in 1837.						IA		2021-10-24	dtc	AM5409	AS2115	AV10991		PPL	652			https://archive.org/details/logbookoforionbr00orio						AV10991.1
AL075653	Logbook of the Lalla Rookh (Ship) out of New Bedford, MA, mastered by James R. Bassett, on a whaling voyage between 1837 and 1840.						IA		2021-10-24	dtc	AM0382	AS0376	AV08196		PPL	653			https://archive.org/details/logbookoflallaro00lall						AV08196.1
AL075654	Logbook of the George (Ship) out of New Bedford, MA, mastered by Thomas W. Hammond, on a whaling voyage between 1836 and 1837.						IA		2021-10-24	dtc	AM2406	AS0234	AV05568		PPL	654			https://archive.org/details/logbookofgeorges00geor						AV05568.1
AL075655	Account book of the Milton (Ship), mastered by Robert Tuckerman and Abraham Lewis, on whaling voyages between 1836 and 1845.						IA		2021-10-24	dtc	AM5113	AS0420	AV09778, AV09779, AV09780		PPL	655			https://archive.org/details/acountbookofmilt00milt						AV09778.1, AV09779.1, AV09780.1
AL075656	Journal of the Mobile (Ship) and William and Henry (Ship), mastered by William Rawson and Ithamar B. Benjamin, on whaling voyages between 1836 and 1844.						IA		2021-10-24	dtc	AM4007, AM0432	AS0442, AS2605	AV09930, AV15576		PPL	656			https://archive.org/details/journalofmobiles00mobi						AV09930.1, AV15576.1
AL075657	Logbook of the Gideon Howland (Ship) out of New Bedford, MA, mastered by Jireh Shearman, Jr., on a whaling voyage between 1836 and 1838.						IA		2021-10-24	dtc	AM4320	AS0238	AV05777		PPL	657			https://archive.org/details/logbookofgideonh00gide						AV05777.1
AL075658	Journal of the Grand Turk (Ship) and Rosalie (Ship), mastered by Luther Little and Sylvester Eddy and kept by Alvin Tisdale, on whaling voyages between 1836 and 1840.						IA		2021-10-24	dtc	AM3126, AM1689	AS0260, AS2318	AV05998, AV12534		PPL	658			https://archive.org/details/journalofgrandtu00gran	Alvin Tisdale					AV05998.1, AV12534.1
AL075659	Logbook of the General Jackson (Ship) out of Bristol, RI, mastered by Stephen R. Crocker, on a whaling voyage between 1836 and 1839.						IA		2021-10-24	dtc	AM1427	AS1435	AV05473		PPL	659			https://archive.org/details/logbookofgeneral00gene						AV05473.1
AL075660	Journal of the Mary (Ship) out of Edgartown, MA, mastered by Henry Pease and Francis Fisher, on whaling voyages between 1836 and 1840.						IA		2021-10-24	dtc	AM3771, AM1860	AS1895	AV09170, AV09171		PPL	660			https://archive.org/details/journalofmaryshi00mary						AV09170.1, AV09171.1
AL075661	Journal of the George and Susan (Ship and Marcella (Bark) out of New Bedford, MA, mastered by Aaron C. Cushman and Thomas Derrick and kept by William E. Haskell; William B. Haskell, on whaling voyages between 1836 and 1841.						IA		2021-10-24	dtc	AM1474, AM1577	AS0239, AS0455	AV05657, AV08838		PPL	661			https://archive.org/details/journalofgeorges00geor_0	William E. Haskell; William B. Haskell					AV05657.1, AV08838.1
AL075662	Logbook of the Falcon (Ship) out of New Bedford, MA, mastered by Joseph R. Taber, on a whaling voyage between 1836 and 1838.						IA		2021-10-24	dtc	AM4955	AS0211	AV04826		PPL	662			https://archive.org/details/logbookoffalcons00falc_0						AV04826.1
AL075664	Logbook of the Young Phenix (Ship), mastered by James Shearman, Jr., on whaling voyages between 1836 and 1840.						IA		2021-10-24	dtc	AM4319	AS0698	AV15876		PPL	664			https://archive.org/details/logbookofyoungph00youn_0						AV15876.1
AL075665	Logbook of the Martha (Ship) out of Fairhaven, MA, mastered by Charles Fisher, on a whaling voyage between 1836 and 1838.						IA		2021-10-24	dtc	AM1853	AS1869	AV09089		PPL	665			https://archive.org/details/logbookofmarthas00mart						AV09089.1
AL075666	Journal of the Edward Quesnel (Ship) out of Fall River, MA, mastered by William Wood and kept by Charles L. Ellis, on a whaling voyage between 1836 and 1839.						IA		2021-10-24	dtc	AM5465	AS1251	AV04049		PPL	666			https://archive.org/details/journalofedwardq00edwa	Charles L. Ellis	AE040491010				AV04049.1
AL075667	Logbook of the John (Ship) out of New Bedford, MA, mastered by Thomas Howland, on a whaling voyage between 1836 and 1838.						IA		2021-10-24	dtc	AM2747	AS0319	AV07562		PPL	667			https://archive.org/details/logbookofjohnshi00john						AV07562.1
AL075668	Journal of the Dartmouth (Ship) out of New Bedford, MA, mastered by Edward H. Starbuck and kept by John H. Wady, on a whaling voyage between 1836 and 1840.						IA		2021-10-24	dtc	AM4671	AS0145	AV03592		PPL	668			https://archive.org/details/journalofdartmou00dart	John H. Wady					AV03592.1
AL075669	Journal of the Herald (Ship) out of New Bedford, MA, mastered by Frederick Ricketson, on a whaling voyage between 1835 and 1837.						IA		2021-10-24	dtc	AM4085	AS0276	AV06500		PPL	669			https://archive.org/details/journalofheralds00hera_1						AV06500.1
AL075670	Logbook of the Nile (Ship) out of New Bedford, MA, mastered by James Townsend, on a whaling voyage between 1835 and 1837.						IA		2021-10-24	dtc	AM5074	AS0491	AV10487		PPL	670			https://archive.org/details/logbookofnileshi00nile						AV10487.1
AL075671	Logbook of the Java (Ship) and Shaw Perkins (Sloop), mastered by Otis Smith and Samuel Stroud, on whaling voyages between 1835 and 1844.						IA	Java only mentioned, not its logbook	2021-10-24	dtc	AM4733	AS2383	AV13148		PPL	671			https://archive.org/details/logbookofjavashi00java						AV13148.1
AL075672	Logbook of the Sally Anne (Ship) and Seine (Bark) out of New Bedford, MA, mastered by Daniel Flanders, on whaling voyages between 1835 and 1838.						IA		2021-10-24	dtc	AM1911	AS0601, AS0610	AV12755, AV13093		PPL	672			https://archive.org/details/logbookofsallyan00sall						AV12755.1, AV13093.1
AL075673	Journal of the Herald (Bark) and Herald (Ship) out of Fairhaven, MA, mastered by Zenas Dillingham, on whaling voyages between 1835 and 1838.						IA		2021-10-24	dtc	AM1584	AS0776	AV06478, AV06479		PPL	673			https://archive.org/details/journalofheraldb00hera						AV06478.1, AV06479.1
AL075674	Journal of the Richard Mitchell II (Ship) out of Nantucket, MA, mastered by Henry C. Cleveland and kept by Matthias Smith, on a whaling voyage between 1835 and 1838.						IA		2021-10-24	dtc	AM1059	AS2288	AV12292		PPL	674			https://archive.org/details/journalofrichard00rich	Matthias Smith					AV12292.1
AL075675	Journal of the Robert Edwards (Ship) out of New Bedford, MA, mastered by Edward Howland and kept by Philip Howland, on a whaling voyage between 1835 and 1838.						IA		2021-10-24	dtc	AM2713	AS0575	AV12419		PPL	675			https://archive.org/details/journalofroberte00robe	Philip Howland					AV12419.1
AL075676	Journal of the America (Bark), America (Ship), Gentao (Ship), Gratitude (Ship) and Jasper (Ship); mastered by Israel Brayton, Alfred K. Fisher, Lewis Hollis and Stephen Raymond; and kept by Charles L. Howard; on whaling voyages between 1835 and 1845.						IA	read log: also seg 1? AV00788.1 Brownell	2021-10-24	dtc	AM0581, AM1851	AS0014, AS0006	AV00788, AV00814, AV00815, AV06004, AV07413		PPL	676			https://archive.org/details/journalofamerica00amer_3	Charles L. Howard					AV00788.2, AV00814.1, AV00815.1, AV06004.1, AV07413.1
AL075677	Logbook of the Pantheon (Bark) out of Fall River, MA, mastered by Jabez [Jabesh] J. Pell, on a whaling voyage between 1835 and 1837.						IA		2021-10-24	dtc	AM3797	AS2144	AV11246		PPL	677			https://archive.org/details/logbookofpantheo00pant						AV11246.1
AL075678	Logbook of the Timoleon (Ship) out of New Bedford, MA, mastered by Joshua Bunker, on a whaling voyage between 1835 and 1839.						IA		2021-10-24	dtc	AM0737	AS0649	AV13986		PPL	678			https://archive.org/details/logbookoftimoleo00timo						AV13986.1
AL075679	Journal of the Houqua (Ship) out of New Bedford, MA, mastered by Edward P. Mosher and kept by Asa Tobey, on a whaling voyage between 1835 and 1837.						IA		2021-10-24	dtc	AM3502	AS0275	AV06808		PPL	679			https://archive.org/details/journalofhouquas00houq	Asa Tobey					AV06808.1
AL075680	Journal of the Isaac Howland (Ship) out of New Bedford, MA, mastered by Tristram Pinkham Swain and kept by Hugh Lloyd Akin, on a whaling voyage between 1835 and 1838.						IA		2021-10-24	dtc	AM4818	AS0303	AV07146		PPL	680			https://archive.org/details/journalofisaacho00isaa	Hugh Lloyd Akin					AV07146.1
